5.923076923077069678e-02,7.871410542780552078e+01,3.508599280557346545e-02,9.432021972906396356e-04,4.222426033866476775e-08,-3.851950492021105066e-01,4.287142256104753413e-02,1.467460008698532326e+00,3.579472727272724342e+01,1.425157668528377261e-02,-2.495773504947779078e-04,6.334841628959277104e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.857897117015264055e+00,9.386292676505935617e+01,1.462742437553294327e-02,4.348439841062224807e-05,5.048273707974372658e-08,-4.716513785461430852e-01,1.388493004314606850e-02,1.481119068789728876e+00,3.575756756756756261e+01,1.108657301831820867e-02,1.246051246052625337e-05,1.492368569813453949e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-2.077709276018101736e+00,6.405357256004592159e+01,5.480641452093192381e-03,1.490467589215552372e-05,5.478557353902063047e-08,-5.520984754590254617e-01,6.942267798056044048e-02,1.361131336444920015e+00,3.577072727272725672e+01,1.638786085708139606e-02,4.257602055767073664e-04,6.787330316742082315e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-2.700960994912348159e-02,1.379295899962819760e+01,1.070541629593745785e-03,3.480511275544968606e-06,7.400679948367687721e-08,-6.214822233859709222e-01,6.339118838396526345e-02,1.387216127761147444e+00,3.582765765765763888e+01,2.408524481787151228e-02,5.999473499473284739e-04,1.537591859807800887e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-9.814479638009036000e-01,7.572889801462673631e+01,1.359631108010059611e-02,1.250961213105006222e-04,4.878782279592079151e-08,-6.776922732720396247e-01,6.370335376665740845e-02,1.474792362724021144e+00,3.589527272727267615e+01,2.585656557764358029e-02,6.030250433919765157e-04,5.429864253393665297e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
9.487669683257907716e-01,7.446224302845074305e+01,1.070313541702227686e-02,4.034382767767766639e-05,1.108823458048002227e-07,-7.078048409953323628e-01,3.136496432212234481e-02,1.496515081258454449e+00,3.590153153153147514e+01,1.459348232887597123e-02,-2.695682695682445488e-04,1.176470588235294240e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
6.908988128886375812e-02,3.465489073747605886e+01,5.015826110476948041e-03,3.340663065757724975e-06,3.626094266839941379e-08,-7.433763485380977531e-01,7.335358510175921110e-02,1.308642031846914744e+00,3.590036363636359340e+01,1.470480890588715672e-02,2.348804183666429793e-04,1.447145279819106733e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-2.148076923076923939e-01,1.923387589878116088e+01,2.528134599516417003e-03,2.816129011724496943e-07,7.604612033235932057e-08,-7.507199059055691404e-01,7.763381261450362503e-02,1.405028772787310087e+00,3.592513513513507206e+01,1.265372963321238428e-02,-1.351351351351562249e-04,1.447963800904977505e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
8.487280949689084142e-02,3.849426764308243065e+01,1.029872463196460433e-02,2.813641407764285249e-07,4.237504783966914625e-08,-7.933648209590509204e-01,2.825546521052266224e-02,1.399122057170264499e+00,3.590163636363631383e+01,1.247012959962215048e-02,-9.232919324661479905e-05,1.447145279819106733e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
4.248190045248860236e-01,4.840327276469798790e+01,4.064683990529984782e-03,1.026718525513396855e-04,8.998088875237100103e-08,-8.219429277623522268e-01,9.164447801186960396e-02,1.438673793387121203e+00,3.590297297297292545e+01,1.436929876567620556e-02,-1.312741312741208771e-04,1.357466063348416463e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-4.014988687782802823e-01,2.591453447645199759e+01,1.891336156853944952e-03,9.073210121409376513e-06,9.360960192900008501e-08,-8.463090549093044146e-01,2.340561921292555816e-02,1.343825063753789184e+00,3.587581818181810434e+01,1.170717093236810745e-02,1.370511462253796605e-05,1.447963800904977505e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.946353872244210581e-01,3.502177460105067297e+01,1.516363367926107505e-03,3.890657843930135710e-06,1.029948747297014898e-07,-8.682892878011905236e-01,4.082660913689283716e-02,1.326482320136485926e+00,3.589576576576570943e+01,1.298297912407233440e-02,1.937521937521745124e-04,1.401921989824759518e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-3.635746606334861603e-02,1.609452256291954697e+01,1.394829172698255969e-04,6.554582952828060139e-07,1.028081243284314431e-07,-8.891931490191186116e-01,5.540308372001343656e-02,1.409435470692400827e+00,3.591327272727266973e+01,1.362545017832392756e-02,1.702319500484640157e-04,1.447963800904977505e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-1.358055398530239599e-01,2.893390589582428873e+01,6.739077110725980035e-03,2.845249604121686695e-07,5.486280056068631467e-08,-8.955831190671456055e-01,2.402845107958070242e-02,1.541213127311524156e+00,3.592837837837831216e+01,1.679449397871340260e-02,2.786942786943135699e-04,1.447145279819106733e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.665497737556558833e-01,1.804493118863926782e+01,4.923576768960698105e-04,7.336937226564652645e-06,9.045450176999159634e-08,-8.450804144574165511e-01,1.417824874655461420e-01,1.504752804578141756e+00,3.592909090909085279e+01,1.951900959416852724e-02,-4.795888465613663940e-04,1.447963800904977505e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.552572074618427389e-01,2.110228101537817125e+01,6.007727187054088397e-04,8.138151475096428469e-06,9.084095436664515078e-08,-8.414148046205205400e-01,4.492822717503521662e-02,1.395805465303499027e+00,3.585756756756756403e+01,2.575757445550673139e-02,-7.339417339417146939e-04,1.356698699830412580e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-4.064592760180998909e-01,2.238650987152708893e+01,1.117314179386934305e-05,3.417732891244510987e-07,7.525327169037216148e-08,-8.384070119943713983e-01,1.254112788778144298e-02,1.378226483162613425e+00,3.577254545454544399e+01,2.413734803676607227e-02,-6.282713071704102174e-04,1.447963800904977505e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.678789592760177862e-01,3.008249064127140926e+01,1.101912968705830859e-02,2.150768282734311017e-07,3.542750345036087511e-08,-8.693441968548825116e-01,9.940718874802899341e-02,1.463473166726975805e+00,3.569360360360357731e+01,3.098365720893964462e-02,-8.727623727623775142e-04,1.402714932126696845e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-1.511984171848503866e-01,1.625561982675995765e+01,1.089710148051307786e-03,5.364772595100199932e-05,7.353122728644524918e-08,-8.874960231847722758e-01,3.608985248463511541e-02,1.388952765648576504e+00,3.566117117117113366e+01,1.080029518605148987e-02,1.482976482976539295e-04,1.447145279819106733e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
3.679242081447953727e-01,6.752061538416435837e+01,2.801866540577678533e-02,2.755650298414208063e-04,4.253358274479404690e-08,-8.964423128200490476e-01,3.087802382465133777e-02,3.278801801155468265e+00,3.569709090909091742e+01,1.913328629974826722e-02,3.062011135405785008e-04,1.221719457013574761e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-2.582815149802141774e-01,2.113906941213284441e+01,2.250145896358865440e-03,1.176069750625590471e-05,8.856760456085676031e-08,-8.949352935144093690e-01,1.266979651026587175e-02,1.474641688472368095e+00,3.568486486486482079e+01,1.939930642694871407e-02,-4.199719199719512065e-04,1.356698699830412580e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-9.010180995475136623e-02,1.541038174739662381e+01,2.593218236432332261e-04,4.522477325080499595e-07,9.154845130877493065e-08,-8.916553598424823424e-01,8.374970425939180785e-02,1.361995858930147518e+00,3.564263636363643428e+01,1.570623921927750619e-02,-3.724274733448591757e-04,1.447963800904977505e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
8.231769361221052961e-02,1.481031279997684535e+01,1.330432292540777780e-04,2.393437388350866376e-07,1.262597740859277812e-07,-9.034744819461941745e-01,4.470907240295567825e-02,1.402962539398719288e+00,3.561360360360364297e+01,1.320611329860084913e-02,1.105651105650986578e-04,1.492368569813453949e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
3.849321266968313004e-01,8.346900590535373965e+01,2.261355970843341098e-02,6.262961984440754441e-05,6.222949335678201266e-08,-9.390154848267348031e-01,7.383338471452990937e-02,1.623450763836515431e+00,3.563509090909092691e+01,1.787560320891581206e-02,4.403669724770300879e-04,9.049773755656109753e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-3.216063348416284828e-01,2.245493670889952043e+01,6.153997211078163221e-03,2.498959609096902288e-04,6.130659676304863585e-08,-8.823285596216723370e-01,1.596607491647495172e-02,1.799501471750898585e+00,3.571279279279278995e+01,1.941352603473095462e-02,3.071253071252834008e-05,1.538461538461538547e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.553250423968332572e-01,2.866799204733496609e+01,8.058581902864441621e-03,1.915954753587150486e-05,8.983930117486186012e-08,-8.215156933606287959e-01,1.378029358374049940e-01,1.606675829406896794e+00,3.566863636363636658e+01,1.875571538236195032e-02,-4.588057615580750205e-04,1.492368569813453949e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-1.971877828054296788e+00,6.273429843740218104e+01,5.098398376688536779e-03,4.183924416098421342e-05,3.261570929495577389e-08,-8.263411157244681116e-01,8.610254703938440002e-03,1.610235058484174697e+00,3.560189189189194536e+01,2.580290903054856949e-02,-7.149877149877156704e-04,1.447963800904977505e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.470209157716218629e+00,1.897254214661104186e+02,1.580796140982313192e-01,4.893101299462060579e-03,3.396582065712441177e-08,-9.927072925428531702e-01,5.188114510827065290e-02,5.416395882931299255e+00,3.553254545454553437e+01,1.631710556086101230e-02,-2.434461150057310938e-04,1.401921989824759518e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
6.023911814584530511e-01,1.593881806850995133e+02,2.161539342892759008e-01,1.407156974583123610e-02,7.031722331499300626e-08,8.882217229549843607e-01,1.730609868355678926e-01,4.998964432890655729e+00,3.407818181818187497e+01,1.459650133558392827e-02,2.233392692108494111e-04,1.582815149802148103e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.270644796380084873e+00,1.134747707569392219e+02,5.481157627291893819e-02,9.031265905461894825e-03,7.084445844020141072e-08,9.148600127446240293e-01,5.628585716823026885e-01,4.408709465723127607e+00,3.406621621621628293e+01,1.408174679825733092e-02,-2.425412425412710917e-04,1.809954751131221951e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.210197851893722421e+00,6.855976741409592989e+01,3.781556506670328416e-02,2.591057980599633954e-03,9.338711329684367642e-08,7.029574177467418084e-01,3.097204404917420217e-01,5.958754991109119992e+00,3.401436363636361193e+01,2.310164388984461276e-02,-5.532538376574859876e-04,1.401921989824759518e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-1.358252262443431890e+00,1.006705041888187395e+02,6.703125109232854761e-02,8.633618078585625008e-03,6.410283625292967844e-08,5.942872238147534070e-01,-6.925019545891116790e-01,4.516164007547796899e+00,3.395468468468462220e+01,1.564354167289912570e-02,-3.680238680238491792e-04,9.954751131221720173e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-6.902658371040719665e-01,5.906080982247321032e+01,5.239258254121154090e-02,1.031237275954237018e-02,7.459915911247432825e-08,6.046859458049865799e-01,3.067623261100762000e-01,3.832240731922878840e+00,3.389463636363633015e+01,2.287027736554268428e-02,-6.006356648558397330e-04,1.493212669683258165e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.512425098925948452e+00,6.526415210575186165e+01,2.027010495917410185e-02,4.607245914542004023e-03,7.307447825647061454e-08,6.059451099762099835e-01,-2.459858482249605710e-02,2.241484975865825291e+00,3.386144144144142132e+01,2.385567894112461049e-02,-2.640400140400120453e-04,1.356698699830412580e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-1.624270361990946432e+00,9.366037530451477267e+01,7.748702152029075807e-02,9.297562072733644295e-03,4.881964043259697863e-08,4.782206962040875808e-01,1.103360654649289813e-01,2.674135085499034226e+00,3.379690909090906814e+01,2.147918461908724166e-02,-5.337781484570550778e-04,7.692307692307692735e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-6.522611644997147184e-01,9.612917848628136142e+01,2.068337958674854593e-01,3.178968738414782863e-02,6.295464301876668887e-08,6.350369370002497682e-01,5.805419379115881462e-01,3.730313644075661461e+00,3.375306306306305970e+01,1.824719120889854024e-02,-4.408564408564858610e-04,7.687959299039004435e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.280565610859728087e+00,1.058053769660548795e+02,9.425918571518129840e-02,1.734560901554088250e-02,7.285869887059554482e-08,8.780145782649280140e-01,-3.856646707688821674e-01,3.350001392354406082e+00,3.366490909090912709e+01,2.641437124491973279e-02,-7.245677704393157148e-04,9.502262443438916351e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
3.308648954211426685e-02,9.120346357506416268e+01,9.596922060339883875e-02,1.830840235326408952e-02,7.315859622834253685e-08,9.883926514755672077e-01,2.534235414976961087e-02,3.858968678950681408e+00,3.359594594594599926e+01,1.871446799653834342e-02,-4.299754299754024803e-04,1.763708309779536410e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
2.666855203619978090e-02,7.642227625330387752e+01,2.359695771863030145e-01,1.228231694255840084e-02,4.376812354738718203e-08,1.201972219664155128e+00,5.255699059103084714e-02,3.514731095609300304e+00,3.354672727272729560e+01,3.045440976903312016e-02,-7.977819353966138010e-04,9.049773755656109753e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-2.037273755656093255e-01,3.386466091518990851e+01,2.610585408988230771e-01,9.640585926416180007e-02,2.991622788458918797e-08,1.456113762728491690e+00,5.076270879242491402e-02,1.933093820824191900e+00,3.347450450450443071e+01,2.208659202495964757e-02,-5.124605124605159266e-04,1.266968325791855421e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-1.215602035048043567e-01,3.492808026999998816e+01,2.137023045752103056e-01,1.325077276702946866e-02,7.743747410614697212e-08,1.587671120079394038e+00,9.682862123330220061e-02,3.306730167084381389e+00,3.340531531531527776e+01,2.445145290621690212e-02,-6.858546858546994869e-04,1.266252119841718426e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
5.263009049773572506e-02,4.869137037526814282e+01,1.456699322318973089e-01,3.525984673819632792e-02,5.574794075264206859e-08,1.824248445197354851e+00,-4.247721219528745318e-03,1.883476326678989565e+00,3.335600000000001586e+01,2.032463798179087039e-02,-4.775150463223423085e-04,9.049773755656109753e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
3.248728094968916791e-01,5.563110034509158197e+01,1.193971833543146510e-01,9.176042194138523539e-03,6.725699651090597788e-08,1.754495686063818782e+00,3.233463783173437522e-02,2.249438495189465037e+00,3.330369369369367405e+01,2.456570259557516386e-02,-6.422428922428747525e-04,1.085358959864329981e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-1.494796380090497867e-01,3.804768034147722489e+01,1.579026724520027347e-01,3.045390503113296413e-02,4.587043355613882648e-08,1.731213362628439389e+00,1.247758247060719444e-01,2.246135375220378094e+00,3.320590909090907417e+01,4.386540269642021095e-02,-1.321957487095139303e-03,8.597285067873304543e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-2.905992085924252177e-01,2.408749722439506158e+01,1.244184265396507255e-01,3.324385591900112097e-02,1.047212763427862238e-07,1.825520418230504704e+00,-4.139508620226546587e-02,2.937526305670740800e+00,3.307711711711717584e+01,4.016603799113403761e-02,-1.182520182520188472e-03,1.311475409836065364e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-4.184332579185524037e-01,2.096821093942137892e+01,1.092430526418490810e-01,1.890288667860598112e-02,6.566508995396572629e-08,1.852782981181989586e+00,4.579694943373309735e-01,2.986185777767006666e+00,3.296909090909083773e+01,2.588595458213046110e-02,-7.361089195951678842e-04,1.131221719457013442e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
5.470022624434387470e-01,4.828309108454772058e+01,1.650096180949311153e-01,3.805017489753148574e-02,7.706198333623173680e-08,1.993089652005008094e+00,-2.025607995099971970e-01,2.731741752813580337e+00,3.286369369369364790e+01,3.282297393424433996e-02,-9.419094419094175847e-04,9.954751131221720173e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-2.871848501978512824e-01,4.478574076163558715e+01,8.821396985900482879e-02,1.098309801361724292e-02,6.642098063606177931e-08,2.041926336872696535e+00,1.707198226484540615e-01,2.755995228512272188e+00,3.277309090909090372e+01,2.429910041527785433e-02,-6.642472330545808133e-04,8.592425098925945970e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
3.791402714932129436e-01,4.015775376979553357e+01,9.978934829732093170e-02,2.854696882101138283e-02,6.436405898766392675e-08,2.137372683278146557e+00,-1.087719816176233034e-01,2.387831397591828164e+00,3.267756756756757852e+01,3.283088570607638895e-02,-8.653913653913645945e-04,9.502262443438916351e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-3.907292255511590762e-01,3.355878416713444778e+01,1.478347274304565862e-01,3.458537947184761596e-02,6.190938913363871440e-08,2.215968121156616455e+00,5.040055106279244662e-02,2.053710582574816090e+00,3.261472727272734318e+01,2.087665468277382502e-02,-5.381060793904827956e-04,1.040135669869982765e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-3.454663651780668365e-01,4.755608607770507490e+01,3.839564685360240259e-02,8.616812796554159173e-03,5.554883658917249116e-08,-6.586285865050197641e-01,4.489599478096240048e-02,1.850353002614428810e+00,3.439872727272723552e+01,2.280785713536956708e-02,-3.913170885647856805e-04,1.175805539853024551e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
2.342760180995475949e-01,2.420595044678914576e+01,2.431861347223667966e-02,3.350905284917301066e-03,6.448440895048453006e-08,-5.467155856783948442e-01,1.054042091797581793e-01,1.788670611912980490e+00,3.437486486486483983e+01,2.265546350846673121e-02,-4.685854685854381791e-04,1.402714932126696845e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.700904465799880083e-01,2.490936267075867150e+01,8.783725748209444961e-03,1.346059369277093423e-04,5.449842917957182239e-08,-5.943254122162442421e-01,3.545946606706608384e-02,1.906682983611660109e+00,3.433763636363636351e+01,1.916091062209056978e-02,-4.230552487433071281e-04,1.356698699830412580e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-1.807466063348418805e-01,7.000977709764239876e+01,6.582428609174043044e-02,8.968310372283412601e-03,4.260436757748532188e-08,-6.432733807768210577e-01,-6.307670854766581547e-04,2.666432111189419807e+00,3.428531531531528742e+01,2.588330777348495787e-02,-6.553176553176442119e-04,1.357466063348416463e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
9.208144796380086927e-02,4.129425807912745228e+01,1.199505693995055015e-02,9.639010946538617607e-04,5.055228412299411345e-08,-5.992967998411634634e-01,8.510739095035253776e-02,2.055974530504196096e+00,3.423499999999999233e+01,2.388419028258194007e-02,-4.980276356423318004e-04,1.493212669683258165e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-3.167947993216509994e-01,2.779275922847942226e+01,2.284652781606247990e-02,6.791889882122691255e-04,7.911941996469140197e-08,-5.801105020536185819e-01,1.876266206534839970e-02,1.864320888424096490e+00,3.419225225225221010e+01,2.365992866973803954e-02,-4.268164268164283386e-04,1.582815149802148103e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.249660633484167560e-01,2.264031598786825228e+01,1.906366130258706215e-02,1.397869742739713743e-04,6.008313368793514793e-08,-6.493404253249923652e-01,8.069210863078889184e-02,1.981442006519936738e+00,3.415854545454548230e+01,8.825208072372187421e-03,-1.976421792935492076e-04,7.239819004524887525e-02,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.390616167326434510e-03,1.806858536035123919e+01,2.865032569676789244e-03,2.769007041270210481e-05,1.209040023887951795e-07,-6.839694842143996256e-01,8.149267833095562297e-02,2.074924955694075646e+00,3.412873873873881081e+01,1.682539463773486191e-02,-2.885222885222903555e-04,1.401921989824759518e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.594343891402715818e-01,1.446213184442441246e+01,1.871075101066435858e-03,1.645334295914803781e-06,1.000816252691994704e-07,-7.466183610717914698e-01,1.950067246592583972e-02,2.002888195725394560e+00,3.409400000000005093e+01,1.544491678661410322e-02,-1.211820661362002010e-04,1.357466063348416463e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-2.208705483323902541e-01,8.213305133002022274e+01,9.156989473186999406e-02,3.066288522329636487e-03,6.275495328840987129e-08,-5.970218184484102908e-01,6.371140048615060725e-02,2.272146765102062371e+00,3.407180180180187534e+01,2.624205407659544603e-02,-6.960336960337317174e-04,1.582815149802148103e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
4.033936651583665267e-02,5.118826188332597837e+01,1.320044362624729281e-02,6.797910387599576023e-04,6.213036400054340940e-08,-4.824760575595321010e-01,1.669006379212012725e-01,2.584310468770798508e+00,3.403036363636369543e+01,1.595033614506220776e-02,1.897076392489060656e-04,1.312217194570135803e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
-1.586928733031675698e+00,6.577352655247223367e+01,5.146621884452542983e-02,5.928564844452674336e-03,3.246031970808989769e-08,-4.775186436228207043e-01,-9.700765483031651218e-03,1.934158008086020342e+00,3.410027027027031465e+01,1.857342184483108324e-02,3.395928395928433257e-04,1.402714932126696845e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
1.875161107970606089e+00,4.575164844002561892e+01,5.609502554425032511e-02,1.689228070832801080e-03,4.048596968226426957e-08,-4.830408558976225231e-01,8.083576624056457161e-02,1.971911194735315176e+00,3.408765765765772215e+01,1.335279806389162369e-02,-2.151632151632274989e-04,1.356698699830412580e-01,2.700000000000000000e+01,1.750000000000000000e+02,8.000000000000000000e+01
